Churn,MonthlyMinutes,TotalRecurringCharge,PercChangeMinutes,UniqueSubs,Handsets,CurrentEquipmentDays,HandsetRefurbished,HandsetWebCapable,RetentionCalls,RetentionOffersAccepted,CreditRating
1,328.0,30.0,-141.0,4,4.0,276.0,0,1,0,0,0
0,358.0,55.0,160.0,5,5.0,849.0,1,0,0,0,1
1,842.0,55.0,26.0,2,2.0,740.0,0,1,0,0,0
0,818.0,30.0,597.0,1,1.0,1463.0,0,0,0,0,0
0,2072.0,110.0,-117.0,2,7.0,411.0,0,1,0,0,1
0,938.0,95.0,-54.0,1,3.0,142.0,0,1,0,0,2
0,658.0,75.0,42.0,1,6.0,317.0,0,1,0,0,3
1,81.0,30.0,70.0,2,2.0,876.0,0,0,0,0,0
0,82.0,45.0,16.0,1,3.0,100.0,0,1,0,0,0
1,108.0,40.0,47.0,1,1.0,1462.0,0,0,0,0,0
1,598.0,73.0,-153.0,1,2.0,911.0,0,1,0,0,3
1,569.0,84.0,-54.0,3,2.0,581.0,0,1,0,0,0
0,1995.0,85.0,24.0,2,9.0,660.0,0,1,0,0,1
0,457.0,40.0,30.0,1,5.0,310.0,1,1,0,0,2
0,430.0,50.0,-228.0,1,5.0,65.0,0,1,0,0,0
0,1072.0,75.0,24.0,2,3.0,505.0,0,1,0,0,0
1,33.0,25.0,5.0,1,1.0,1396.0,0,0,0,0,0
0,247.0,30.0,154.0,1,4.0,-1.0,0,1,1,1,0
0,187.0,65.0,-102.0,2,3.0,194.0,1,1,0,0,0
1,282.0,45.0,-280.0,1,5.0,357.0,1,1,0,0,0
0,148.0,45.0,-46.0,1,3.0,130.0,1,1,0,0,0
0,240.0,9.0,-14.0,2,6.0,27.0,0,1,0,0,4
1,69.0,60.0,-19.0,2,4.0,197.0,0,1,0,0,0
0,586.0,45.0,229.0,2,2.0,251.0,0,1,0,0,1
1,339.0,43.0,-131.0,1,6.0,72.0,0,1,0,0,5
1,368.0,60.0,-226.0,1,5.0,227.0,1,1,0,0,5
0,116.0,30.0,-44.0,1,2.0,750.0,1,0,0,0,2
1,374.0,75.0,111.0,1,4.0,299.0,1,0,0,0,0
0,75.0,38.0,34.0,1,7.0,261.0,0,1,0,0,0
0,533.0,50.0,-20.0,1,4.0,417.0,0,1,0,0,0
1,1392.0,160.0,-90.0,1,4.0,486.0,0,1,0,0,0
0,79.0,10.0,-38.0,3,3.0,367.0,0,1,0,0,0
0,411.0,22.0,-347.0,1,4.0,60.0,0,1,0,0,0
0,660.0,61.0,-20.0,2,4.0,91.0,0,1,0,0,2
1,196.0,40.0,6.0,1,2.0,547.0,0,1,0,0,0
1,1114.0,70.0,323.0,1,4.0,803.0,0,1,0,0,2
0,185.0,120.0,41.0,2,3.0,506.0,0,1,0,0,0
0,647.0,50.0,208.0,1,1.0,1554.0,0,0,0,0,0
0,2445.0,75.0,-438.0,2,9.0,362.0,1,1,0,0,2
0,514.0,50.0,-116.0,2,5.0,152.0,0,1,0,0,0
0,169.0,95.0,-132.0,4,7.0,228.0,0,1,0,0,0
0,1155.0,110.0,-117.0,3,4.0,631.0,0,1,0,0,0
0,0.0,17.0,0.0,1,1.0,1383.0,0,0,0,0,0
1,28.0,47.0,-19.0,1,3.0,788.0,0,1,0,0,0
0,96.0,30.0,48.0,1,1.0,1383.0,0,0,0,0,0
0,400.0,18.0,16.0,2,2.0,158.0,0,1,0,0,0
0,410.0,75.0,-134.0,1,4.0,494.0,0,1,0,0,0
1,565.0,40.0,75.0,1,2.0,1462.0,0,0,0,0,0
0,644.0,78.0,-344.0,2,9.0,237.0,0,1,0,0,0
1,84.0,10.0,-84.0,1,6.0,508.0,1,0,0,0,3
0,353.0,53.0,-57.0,1,3.0,309.0,0,1,1,1,0
0,629.0,45.0,-29.0,2,6.0,478.0,0,0,0,0,2
0,68.0,40.0,-9.0,1,4.0,149.0,0,1,0,0,0
0,9.0,30.0,27.0,1,7.0,24.0,1,1,0,0,0
0,532.0,80.0,-152.0,1,4.0,445.0,0,1,0,0,0
1,389.0,45.0,-47.0,1,3.0,886.0,0,1,0,0,0
0,600.0,48.0,189.0,1,2.0,160.0,0,1,0,0,0
0,607.0,45.0,-148.0,2,3.0,241.0,0,1,1,1,3
0,760.0,95.0,-362.0,2,2.0,366.0,0,1,0,0,0
0,78.0,50.0,30.0,1,3.0,239.0,0,1,0,0,3
0,144.0,30.0,-51.0,1,2.0,921.0,1,0,0,0,0
1,730.0,60.0,448.0,1,2.0,417.0,0,0,0,0,1
0,392.0,50.0,-392.0,2,2.0,1377.0,0,0,0,0,2
0,124.0,30.0,-103.0,1,8.0,271.0,0,0,1,0,4
0,238.0,12.0,-89.0,1,2.0,83.0,0,1,0,0,0
1,295.0,30.0,-153.0,1,4.0,538.0,1,1,0,0,0
0,28.0,40.0,4.0,1,5.0,234.0,0,1,0,0,0
0,611.0,64.0,83.0,1,6.0,82.0,0,1,0,0,0
0,368.0,60.0,-73.0,4,7.0,378.0,0,1,0,0,0
0,623.0,45.0,468.0,1,4.0,251.0,0,1,0,0,2
0,1428.0,120.0,435.0,2,8.0,91.0,0,1,0,0,2
0,2509.0,59.0,-2441.0,1,9.0,337.0,0,1,0,0,4
0,83.0,25.0,68.0,1,2.0,89.0,0,1,0,0,0
0,626.0,50.0,-507.0,2,3.0,52.0,0,1,0,0,2
1,1.0,11.0,-1.0,3,2.0,812.0,0,1,1,1,1
0,934.0,67.0,44.0,1,10.0,93.0,0,1,0,0,4
0,167.0,45.0,146.0,1,2.0,401.0,0,1,0,0,3
0,586.0,50.0,-74.0,3,10.0,694.0,0,1,0,0,0
0,24.0,10.0,20.0,2,1.0,1367.0,0,0,0,0,0
0,311.0,50.0,6.0,5,5.0,800.0,1,0,0,0,0
0,1152.0,90.0,489.0,1,5.0,132.0,0,1,0,0,0
0,39.0,30.0,2.0,1,2.0,1140.0,0,0,0,0,2
0,815.0,70.0,270.0,1,7.0,552.0,0,1,1,0,0
0,1563.0,64.0,1536.0,1,3.0,41.0,0,1,0,0,2
0,785.0,75.0,48.0,1,3.0,115.0,0,1,0,0,0
1,0.0,60.0,0.0,1,1.0,1470.0,0,0,0,0,2
0,3626.0,105.0,411.0,1,8.0,189.0,1,1,0,0,0
1,490.0,55.0,67.0,1,5.0,123.0,0,1,0,0,0
0,1179.0,70.0,-346.0,2,4.0,71.0,0,1,0,0,0
0,70.0,30.0,8.0,1,2.0,448.0,1,1,1,1,0
0,1298.0,41.0,11.0,1,12.0,48.0,1,1,0,0,3
0,892.0,45.0,2.0,1,2.0,411.0,0,1,0,0,0
1,0.0,50.0,0.0,1,4.0,669.0,0,1,0,0,3
0,615.0,50.0,54.0,2,6.0,32.0,0,1,0,0,2
0,944.0,45.0,363.0,1,2.0,6.0,0,1,0,0,0
0,1288.0,75.0,10.0,2,14.0,746.0,1,1,0,0,2
0,881.0,75.0,66.0,1,2.0,407.0,0,1,0,0,0
1,648.0,70.0,20.0,1,5.0,17.0,1,1,0,0,5
0,817.0,40.0,301.0,3,5.0,298.0,0,1,0,0,0
0,274.0,75.0,-84.0,1,2.0,370.0,1,1,2,2,2
0,107.0,40.0,-29.0,1,3.0,263.0,0,1,0,0,0
1,1996.0,75.0,642.0,2,5.0,176.0,1,1,1,1,0
0,122.0,17.0,74.0,1,1.0,1356.0,0,0,0,0,0
1,138.0,30.0,56.0,1,1.0,1464.0,0,0,0,0,0
0,46.0,37.0,0.0,1,3.0,908.0,0,1,0,0,0
0,1148.0,105.0,390.0,3,10.0,27.0,0,1,0,0,2
0,2.0,44.0,6.0,1,3.0,863.0,0,1,0,0,3
0,939.0,70.0,-147.0,1,3.0,54.0,0,1,0,0,0
0,811.0,48.0,-89.0,1,2.0,627.0,0,1,0,0,2
1,564.0,41.0,78.0,1,4.0,363.0,0,1,0,0,0
1,49.0,17.0,13.0,1,4.0,677.0,0,1,0,0,0
1,2433.0,86.0,20.0,1,7.0,10.0,0,1,0,0,0
0,1938.0,75.0,135.0,1,5.0,71.0,0,1,0,0,3
1,70.0,30.0,-34.0,1,3.0,1109.0,1,0,0,0,0
1,2.0,40.0,-2.0,1,3.0,697.0,0,1,0,0,0
1,904.0,60.0,-54.0,6,4.0,121.0,0,1,0,0,2
0,280.0,36.0,-6.0,2,5.0,111.0,0,1,0,0,2
0,121.0,40.0,-75.0,2,2.0,482.0,0,1,0,0,0
0,559.0,50.0,-97.0,1,3.0,485.0,0,1,0,0,0
1,114.0,25.0,-17.0,1,2.0,1157.0,0,0,0,0,0
1,148.0,30.0,-80.0,1,3.0,781.0,0,1,0,0,0
0,421.0,45.0,111.0,4,21.0,318.0,1,1,0,0,1
1,20.0,25.0,2.0,1,1.0,1455.0,0,0,0,0,0
1,246.0,75.0,102.0,4,3.0,632.0,0,1,0,0,0
1,114.0,50.0,-26.0,1,1.0,1346.0,0,0,1,1,0
0,9.0,30.0,-9.0,1,1.0,1346.0,0,0,0,0,0
0,19.0,10.0,-19.0,1,3.0,1406.0,0,1,0,0,0
0,11.0,17.0,7.0,1,1.0,1344.0,0,0,0,0,0
0,181.0,15.0,-63.0,1,3.0,781.0,0,1,0,0,0
0,96.0,30.0,-10.0,2,3.0,702.0,0,1,0,0,0
0,28.0,17.0,-6.0,3,2.0,1037.0,0,1,0,0,0
0,36.0,32.0,-2.0,2,3.0,1394.0,0,0,0,0,0
0,19.0,30.0,-3.0,1,1.0,1405.0,0,1,0,0,0
0,324.0,30.0,-34.0,2,3.0,457.0,0,1,0,0,2
0,1368.0,77.0,-78.0,2,5.0,336.0,0,1,0,0,0
1,25.0,30.0,58.0,1,1.0,1404.0,0,0,0,0,0
1,203.0,88.0,94.0,2,3.0,405.0,0,1,1,0,2
1,3459.0,150.0,-190.0,1,7.0,150.0,0,1,0,0,0
1,183.0,30.0,-7.0,2,2.0,1230.0,0,0,0,0,0
0,5053.0,210.0,-355.0,2,8.0,126.0,0,1,0,0,0
1,321.0,30.0,-107.0,2,2.0,861.0,0,1,0,0,0
1,424.0,80.0,39.0,3,6.0,228.0,0,1,0,0,2
1,1274.0,80.0,122.0,1,6.0,173.0,0,1,0,0,4
1,238.0,60.0,141.0,4,4.0,446.0,0,1,0,0,0
0,797.0,120.0,-75.0,1,8.0,359.0,0,1,0,0,2
0,1070.0,45.0,138.0,2,3.0,78.0,0,1,0,0,0
0,732.0,45.0,-16.0,2,5.0,517.0,0,1,0,0,3
1,12.0,30.0,7.0,1,1.0,1506.0,0,0,0,0,0
0,638.0,32.0,102.0,2,3.0,557.0,0,1,0,0,0
0,308.0,45.0,12.0,1,2.0,452.0,0,1,0,0,0
1,236.0,36.0,43.0,1,3.0,513.0,0,1,1,1,0
0,33.0,25.0,17.0,1,1.0,1397.0,0,0,0,0,0
1,801.0,85.0,-281.0,1,5.0,367.0,0,1,0,0,3
0,24.0,30.0,-8.0,3,1.0,1396.0,0,0,0,0,2
0,322.0,37.0,42.0,2,3.0,960.0,0,1,0,0,2
0,1204.0,85.0,626.0,2,7.0,69.0,0,1,0,0,0
0,706.0,95.0,46.0,2,6.0,185.0,0,1,0,0,1
0,673.0,60.0,-174.0,1,6.0,110.0,0,1,0,0,0
0,336.0,25.0,214.0,1,3.0,388.0,0,1,0,0,0
0,205.0,60.0,37.0,1,7.0,671.0,0,1,0,0,3
0,106.0,17.0,-86.0,1,2.0,765.0,0,1,0,0,0
0,473.0,32.0,-141.0,2,2.0,616.0,0,1,0,0,0
0,172.0,30.0,80.0,1,2.0,448.0,0,1,0,0,0
0,307.0,30.0,52.0,1,3.0,518.0,0,1,0,0,0
0,304.0,30.0,-22.0,1,3.0,298.0,0,1,0,0,0
0,867.0,68.0,19.0,1,3.0,295.0,0,1,0,0,4
0,115.0,30.0,-9.0,1,4.0,704.0,1,1,0,0,0
0,390.0,40.0,-4.0,1,5.0,246.0,0,0,2,1,0
0,277.0,50.0,-89.0,1,5.0,87.0,0,1,0,0,0
1,4.0,40.0,-4.0,1,3.0,672.0,0,1,0,0,0
0,35.0,30.0,10.0,3,6.0,438.0,1,1,0,0,2
0,1378.0,65.0,-23.0,1,5.0,85.0,0,1,0,0,3
1,423.0,30.0,-94.0,1,4.0,934.0,1,0,0,0,0
0,21.0,30.0,-9.0,1,2.0,885.0,1,1,0,0,0
0,1237.0,106.0,100.0,6,3.0,436.0,0,1,0,0,0
1,592.0,54.0,828.0,1,5.0,518.0,1,1,0,0,0
0,433.0,45.0,-209.0,1,2.0,15.0,0,0,0,0,0
1,267.0,30.0,-44.0,4,1.0,1326.0,0,0,0,0,0
0,190.0,30.0,-2.0,1,2.0,741.0,1,0,2,1,0
0,886.0,75.0,176.0,1,5.0,203.0,0,1,0,0,2
0,385.0,75.0,78.0,1,11.0,148.0,0,1,0,0,5
0,968.0,105.0,445.0,3,5.0,332.0,0,1,0,0,0
0,1270.0,75.0,-53.0,1,10.0,319.0,1,1,0,0,3
0,1585.0,60.0,275.0,2,3.0,353.0,0,1,0,0,2
0,1.0,17.0,0.0,1,2.0,1175.0,0,0,0,0,0
0,410.0,50.0,-103.0,2,4.0,232.0,0,1,0,0,0
0,233.0,50.0,-69.0,2,2.0,352.0,0,1,0,0,2
0,1080.0,36.0,96.0,2,3.0,360.0,1,1,2,2,3
0,281.0,85.0,40.0,2,2.0,399.0,0,1,0,0,0
1,0.0,30.0,0.0,5,4.0,208.0,1,1,0,0,0
0,56.0,30.0,-6.0,1,1.0,1324.0,0,0,0,0,0
0,52.0,20.0,2.0,1,2.0,1414.0,0,0,0,0,0
0,888.0,62.0,44.0,1,5.0,57.0,0,1,0,0,2
0,1286.0,95.0,-147.0,4,12.0,426.0,0,1,0,0,1
0,0.0,5.0,0.0,1,1.0,1384.0,0,0,0,0,0
1,378.0,50.0,-93.0,2,4.0,345.0,0,1,0,0,0
0,438.0,50.0,-66.0,1,3.0,311.0,0,1,0,0,0
0,325.0,45.0,-99.0,1,4.0,293.0,0,1,0,0,0
0,90.0,17.0,102.0,2,1.0,1490.0,0,0,0,0,0
0,553.0,45.0,236.0,1,2.0,178.0,0,1,0,0,2
1,444.0,35.0,-1.0,1,4.0,500.0,0,1,0,0,2
0,1677.0,75.0,-69.0,1,2.0,1030.0,0,1,0,0,2
0,102.0,45.0,20.0,1,3.0,1195.0,0,0,0,0,2
1,0.0,60.0,0.0,1,1.0,1382.0,0,0,0,0,0
0,652.0,45.0,-59.0,1,3.0,155.0,0,1,0,0,5
0,341.0,45.0,49.0,2,5.0,171.0,0,1,0,0,0
1,1144.0,50.0,149.0,3,6.0,236.0,0,1,0,0,2
0,1004.0,66.0,-182.0,5,13.0,101.0,0,1,0,0,0
0,912.0,45.0,202.0,1,4.0,383.0,0,1,0,0,5
1,0.0,13.0,0.0,1,2.0,568.0,1,0,0,0,4
0,3.0,20.0,-3.0,1,1.0,1380.0,0,0,0,0,0
0,108.0,30.0,-49.0,1,2.0,555.0,0,1,0,0,0
1,78.0,29.0,-78.0,1,3.0,500.0,1,1,0,0,0
0,884.0,45.0,120.0,3,3.0,307.0,0,1,0,0,0
0,845.0,60.0,-84.0,1,2.0,441.0,0,1,0,0,0
0,1028.0,110.0,120.0,2,4.0,257.0,0,1,0,0,4
0,1077.0,85.0,-69.0,1,8.0,285.0,0,1,0,0,3
1,131.0,30.0,-67.0,1,1.0,1378.0,0,0,0,0,2
1,698.0,50.0,-40.0,1,3.0,939.0,0,1,0,0,3
1,761.0,60.0,-495.0,1,2.0,442.0,0,1,0,0,2
0,992.0,100.0,-53.0,1,3.0,118.0,0,1,0,0,3
0,389.0,60.0,36.0,2,9.0,211.0,0,1,0,0,2
1,15.0,35.0,-4.0,1,2.0,669.0,1,0,0,0,0
0,1170.0,70.0,14.0,2,2.0,432.0,0,1,0,0,0
0,1.0,34.0,2.0,1,1.0,1422.0,0,1,0,0,5
1,354.0,50.0,-70.0,4,2.0,1147.0,0,0,0,0,0
1,396.0,60.0,-72.0,1,2.0,420.0,0,1,0,0,3
0,826.0,50.0,-376.0,1,3.0,145.0,1,1,0,0,0
0,828.0,50.0,-19.0,3,4.0,129.0,1,1,0,0,0
0,324.0,42.0,2.0,2,6.0,518.0,0,1,0,0,3
1,212.0,45.0,-34.0,1,4.0,244.0,1,1,0,0,0
0,126.0,17.0,42.0,1,4.0,483.0,0,1,1,0,0
0,10.0,20.0,6.0,1,1.0,1375.0,0,0,0,0,0
0,421.0,42.0,-162.0,2,3.0,348.0,0,1,0,0,2
0,1320.0,85.0,-166.0,3,8.0,231.0,0,1,0,0,1
1,116.0,30.0,10.0,1,2.0,366.0,0,0,0,0,3
0,108.0,60.0,34.0,2,4.0,744.0,0,0,0,0,2
0,1.0,35.0,-1.0,2,2.0,568.0,1,1,1,1,0
0,1618.0,155.0,-329.0,1,8.0,293.0,1,1,0,0,0
0,1473.0,98.0,-343.0,2,3.0,53.0,0,1,0,0,0
0,36.0,12.0,22.0,1,5.0,218.0,0,1,1,1,0
0,366.0,45.0,-110.0,1,3.0,112.0,1,1,0,0,2
0,2940.0,281.0,-506.0,4,4.0,182.0,0,1,0,0,0
0,327.0,45.0,236.0,1,3.0,817.0,0,0,0,0,3
0,206.0,40.0,-25.0,1,2.0,398.0,1,1,0,0,0
0,246.0,45.0,122.0,1,5.0,59.0,1,1,0,0,3
0,46.0,30.0,-2.0,1,1.0,1479.0,0,0,0,0,0
0,95.0,30.0,23.0,1,1.0,1310.0,0,0,0,0,0
1,195.0,30.0,-60.0,2,3.0,586.0,1,1,0,0,2
0,953.0,45.0,353.0,1,3.0,349.0,0,1,0,0,2
0,826.0,75.0,-231.0,1,3.0,85.0,0,1,0,0,1
0,48.0,32.0,-9.0,4,2.0,598.0,0,1,0,0,0
0,9.0,30.0,7.0,1,1.0,1417.0,0,0,0,0,0
0,167.0,40.0,-52.0,1,3.0,575.0,0,1,0,0,0
0,1397.0,100.0,9.0,2,6.0,63.0,0,1,0,0,2
0,1127.0,70.0,138.0,1,2.0,309.0,0,1,0,0,0
0,272.0,40.0,-72.0,1,6.0,331.0,0,1,0,0,0
0,434.0,50.0,-64.0,4,5.0,191.0,0,1,0,0,0
1,112.0,30.0,30.0,1,1.0,1308.0,0,0,0,0,0
0,904.0,75.0,42.0,1,8.0,174.0,0,1,0,0,3
0,920.0,50.0,-290.0,2,4.0,373.0,0,1,0,0,0
1,45.0,40.0,-9.0,1,2.0,736.0,0,1,0,0,0
1,360.0,47.0,20.0,1,1.0,1295.0,0,0,0,0,0
0,200.0,42.0,142.0,2,2.0,576.0,0,0,0,0,2
0,1631.0,85.0,47.0,1,7.0,274.0,0,1,0,0,0
0,48.0,20.0,-27.0,1,9.0,227.0,0,0,0,0,0
1,1482.0,66.0,-494.0,1,6.0,10.0,0,1,0,0,2
1,340.0,37.0,-253.0,2,2.0,842.0,0,1,0,0,0
0,1191.0,85.0,203.0,1,6.0,311.0,0,1,0,0,0
0,406.0,40.0,24.0,1,6.0,42.0,0,0,0,0,0
0,14.0,25.0,6.0,1,1.0,1306.0,0,0,0,0,0
0,412.0,10.0,-145.0,2,2.0,328.0,0,1,0,0,2
1,366.0,45.0,-89.0,1,1.0,1414.0,0,0,0,0,0
0,40.0,20.0,-22.0,1,1.0,1368.0,0,0,0,0,0
0,45.0,30.0,-4.0,1,2.0,338.0,0,1,0,0,0
0,202.0,60.0,-161.0,2,2.0,7.0,0,1,0,0,0
0,1050.0,85.0,375.0,1,3.0,345.0,0,1,0,0,2
0,315.0,45.0,-140.0,1,4.0,458.0,1,1,0,0,0
0,258.0,25.0,112.0,2,1.0,1474.0,0,0,0,0,0
0,309.0,40.0,305.0,1,4.0,283.0,0,1,0,0,0
0,772.0,50.0,139.0,2,8.0,3.0,0,1,0,0,2
1,750.0,50.0,-156.0,1,3.0,673.0,0,1,0,0,0
0,78.0,30.0,20.0,1,2.0,203.0,1,0,0,0,0
1,600.0,60.0,-3.0,1,3.0,591.0,0,1,0,0,2
0,222.0,30.0,-6.0,1,1.0,1412.0,0,0,0,0,0
0,2028.0,60.0,152.0,1,3.0,7.0,0,1,0,0,2
0,135.0,30.0,20.0,1,2.0,615.0,0,1,0,0,0
1,15.0,20.0,1.0,1,1.0,1472.0,0,0,0,0,0
0,242.0,50.0,-30.0,1,2.0,527.0,0,1,0,0,0
0,41.0,30.0,116.0,1,1.0,1365.0,0,0,0,0,1
1,1257.0,75.0,-297.0,1,9.0,69.0,0,1,2,2,2
0,308.0,42.0,-8.0,2,4.0,679.0,1,1,0,0,0
1,32.0,30.0,-8.0,2,1.0,1303.0,0,0,0,0,0
0,802.0,38.0,-156.0,3,13.0,62.0,0,1,0,0,2
0,1210.0,160.0,-162.0,1,3.0,278.0,0,1,0,0,2
0,94.0,45.0,3.0,1,1.0,1364.0,0,0,0,0,1
0,988.0,60.0,-50.0,1,9.0,77.0,0,1,0,0,0
0,71.0,20.0,-13.0,1,2.0,887.0,1,0,0,0,0
0,269.0,50.0,-45.0,1,3.0,837.0,0,1,0,0,2
1,1388.0,160.0,-113.0,2,5.0,169.0,0,1,0,0,2
1,41.0,30.0,8.0,1,2.0,995.0,1,1,0,0,0
0,296.0,30.0,-174.0,1,1.0,1471.0,0,0,0,0,0
0,340.0,45.0,-60.0,3,4.0,368.0,0,1,0,0,0
1,2322.0,112.0,-1913.0,1,8.0,260.0,0,1,0,0,3
0,311.0,30.0,-74.0,1,2.0,514.0,1,1,0,0,2
0,376.0,30.0,-122.0,2,2.0,1031.0,1,0,0,0,0
0,217.0,30.0,-28.0,1,2.0,164.0,0,1,0,0,0
1,613.0,30.0,-120.0,1,7.0,244.0,1,1,0,0,3
0,449.0,30.0,-239.0,1,3.0,785.0,0,1,0,0,4
0,495.0,70.0,-136.0,3,4.0,22.0,0,1,0,0,0
1,168.0,30.0,-74.0,4,2.0,720.0,1,1,0,0,2
1,59.0,30.0,-9.0,1,1.0,1362.0,0,0,0,0,0
1,178.0,35.0,78.0,1,2.0,636.0,0,0,0,0,0
0,410.0,50.0,-2.0,1,3.0,568.0,0,1,0,0,0
1,0.0,30.0,0.0,1,1.0,1300.0,0,0,0,0,0
0,1854.0,75.0,62.0,2,2.0,427.0,0,1,0,0,0
1,354.0,45.0,-84.0,1,2.0,381.0,0,1,0,0,0
0,731.0,60.0,164.0,2,8.0,44.0,0,1,0,0,0
0,613.0,50.0,93.0,1,2.0,200.0,0,1,0,0,0
0,422.0,45.0,-46.0,3,2.0,219.0,0,1,0,0,0
1,556.0,50.0,110.0,1,3.0,384.0,1,1,0,0,3
0,1207.0,45.0,6.0,1,3.0,129.0,0,1,0,0,3
1,319.0,30.0,60.0,1,2.0,986.0,1,0,0,0,0
1,75.0,10.0,-21.0,2,2.0,971.0,1,0,0,0,0
0,505.0,45.0,-68.0,1,3.0,267.0,0,1,0,0,0
0,120.0,50.0,8.0,1,2.0,355.0,0,1,0,0,0
0,35.0,17.0,-25.0,1,1.0,1299.0,0,0,0,0,0
0,694.0,62.0,304.0,4,2.0,621.0,0,1,0,0,0
1,41.0,45.0,7.0,1,1.0,1407.0,0,0,0,0,0
1,17.0,20.0,-13.0,1,1.0,1361.0,0,0,0,0,3
0,1008.0,70.0,78.0,1,6.0,139.0,0,1,0,0,2
0,4.0,30.0,0.0,1,1.0,1407.0,0,0,0,0,3
0,240.0,30.0,-14.0,1,1.0,1299.0,0,0,0,0,2
1,247.0,30.0,-34.0,1,2.0,331.0,0,1,0,0,0
1,0.0,20.0,0.0,1,1.0,1407.0,0,0,0,0,0
0,444.0,30.0,-13.0,1,2.0,350.0,0,1,0,0,0
0,214.0,30.0,26.0,2,4.0,700.0,0,0,0,0,0
1,178.0,30.0,-40.0,1,4.0,372.0,0,1,0,0,0
0,186.0,61.0,-43.0,2,2.0,809.0,0,0,0,0,2
1,21.0,30.0,11.0,1,2.0,1297.0,0,0,0,0,3
0,376.0,70.0,279.0,2,2.0,501.0,0,1,0,0,0
1,72.0,25.0,-18.0,1,3.0,532.0,1,0,0,0,2
0,9.0,5.0,-2.0,1,1.0,1298.0,0,1,0,0,0
0,566.0,45.0,-66.0,2,3.0,278.0,0,1,0,0,0
0,3.0,17.0,-3.0,1,1.0,1467.0,0,0,0,0,2
0,4.0,17.0,-2.0,1,2.0,553.0,0,1,0,0,0
0,1516.0,105.0,483.0,2,3.0,392.0,1,1,0,0,2
0,9.0,30.0,-3.0,1,2.0,893.0,1,0,0,0,3
0,356.0,45.0,-196.0,1,3.0,143.0,1,0,0,0,2
0,256.0,60.0,-44.0,1,2.0,333.0,0,1,0,0,0
0,50.0,20.0,26.0,2,1.0,1404.0,0,0,0,0,0
0,809.0,60.0,-64.0,2,4.0,410.0,1,0,0,0,0
0,670.0,45.0,-160.0,4,3.0,451.0,1,1,0,0,0
0,390.0,30.0,32.0,1,2.0,656.0,0,1,0,0,0
0,733.0,60.0,-65.0,1,2.0,524.0,0,1,0,0,0
1,52.0,30.0,18.0,2,1.0,1357.0,0,0,0,0,2
0,95.0,41.0,113.0,1,1.0,1295.0,0,1,0,0,0
0,462.0,30.0,-36.0,1,1.0,1403.0,0,0,0,0,0
0,1061.0,105.0,-42.0,3,2.0,212.0,0,1,0,0,0
0,1.0,17.0,1.0,2,1.0,1402.0,0,0,0,0,0
1,102.0,25.0,0.0,1,1.0,1356.0,0,0,0,0,3
0,380.0,45.0,-56.0,1,2.0,136.0,0,1,0,0,0
0,184.0,45.0,48.0,1,2.0,624.0,1,1,0,0,0
0,524.0,50.0,115.0,2,6.0,135.0,1,1,0,0,0
0,444.0,35.0,86.0,2,3.0,16.0,0,1,0,0,0
0,242.0,30.0,26.0,1,1.0,1294.0,0,0,0,0,0
0,493.0,79.0,175.0,2,5.0,125.0,0,1,0,0,0
1,76.0,32.0,-76.0,1,2.0,641.0,0,1,0,0,0
0,222.0,45.0,318.0,1,4.0,308.0,0,1,0,0,0
1,152.0,30.0,36.0,2,1.0,1293.0,0,0,0,0,0
0,468.0,30.0,440.0,1,5.0,98.0,0,1,0,0,2
1,46.0,30.0,-18.0,2,3.0,282.0,1,1,0,0,0
1,61.0,42.0,-59.0,2,2.0,749.0,0,1,0,0,0
0,248.0,30.0,99.0,2,1.0,1355.0,0,1,0,0,0
0,925.0,45.0,155.0,1,3.0,202.0,0,1,0,0,0
1,66.0,15.0,-66.0,2,5.0,437.0,0,1,0,0,0
1,220.0,30.0,-71.0,2,2.0,349.0,0,1,0,0,0
0,75.0,30.0,-16.0,3,1.0,1293.0,0,0,0,0,0
1,21.0,20.0,-3.0,1,1.0,1293.0,0,0,0,0,0
0,0.0,5.0,0.0,1,1.0,1354.0,0,0,0,0,0
0,40.0,20.0,-38.0,2,2.0,1163.0,0,0,0,0,0
0,223.0,25.0,-182.0,1,3.0,98.0,0,1,0,0,5
0,600.0,60.0,424.0,1,7.0,45.0,0,1,1,1,0
0,424.0,70.0,104.0,2,4.0,557.0,1,1,0,0,2
0,0.0,17.0,0.0,1,1.0,1291.0,0,0,0,0,0
1,14.0,25.0,-5.0,1,1.0,1291.0,0,0,0,0,0
0,266.0,45.0,157.0,1,2.0,220.0,0,1,0,0,3
0,137.0,45.0,-98.0,1,5.0,580.0,0,1,0,0,0
0,63.0,20.0,102.0,1,2.0,209.0,0,0,0,0,3
0,1226.0,36.0,6.0,2,6.0,334.0,0,1,0,0,2
0,2670.0,85.0,-1188.0,1,4.0,207.0,1,1,0,0,0
0,350.0,89.0,47.0,2,9.0,94.0,1,1,0,0,2
0,428.0,70.0,-220.0,2,5.0,167.0,1,1,0,0,0
1,718.0,60.0,-6.0,1,6.0,59.0,0,1,0,0,0
0,75.0,35.0,26.0,1,1.0,1456.0,0,1,0,0,0
0,572.0,60.0,174.0,1,3.0,689.0,0,1,0,0,0
1,17.0,5.0,10.0,1,1.0,1287.0,0,0,0,0,0
1,82.0,29.0,8.0,1,2.0,203.0,1,1,0,0,2
